Gene	trt1	trt2	trt3	trt4	ctl1	ctl2	ctl3	ctl4
Zm00001eb375790	0	0	0	0	0	0	0	0
Zm00001eb375800	0	0	0	0	0	0	0	0
Zm00001eb375810	0	0	0	0	0	0	0	0
Zm00001eb375820	18	38	33	48	90	40	35	49
Zm00001eb375830	0	4	0	0	3	0	0	15
Zm00001eb375840	729	736	669	722	955	676	734	816
Zm00001eb375850	25	6	22	39	22	32	37	58
Zm00001eb375870	0	0	0	0	0	0	0	0
Zm00001eb375880	0	0	0	0	0	0	0	0
Zm00001eb375890	0	0	0	0	0	0	0	0
Zm00001eb375900	0	0	0	0	0	0	0	0
Zm00001eb375920	4	0	0	0	0	0	0	0
Zm00001eb375930	0	0	0	0	0	0	0	0
Zm00001eb375940	0	0	0	0	0	0	0	0
Zm00001eb375950	0	0	0	0	0	0	0	0
Zm00001eb375960	0	0	0	0	0	0	0	0
Zm00001eb375980	0	0	0	0	0	0	0	2
Zm00001eb376000	0	0	0	0	0	0	0	0
Zm00001eb376010	0	0	0	0	0	0	0	0
Zm00001eb376020	13909	15129	12478	12969	18231	12821	10973	13140
Zm00001eb376030	0	0	0	0	0	0	0	0
Zm00001eb376040	0	0	0	0	0	0	0	0
Zm00001eb376050	0	0	0	0	0	0	0	0
Zm00001eb376060	0	0	0	0	0	0	0	0
Zm00001eb376070	0	0	0	0	0	0	0	0
Zm00001eb376080	0	0	0	0	0	0	0	0
Zm00001eb376090	0	0	0	0	0	0	0	0
Zm00001eb376100	543	521	465	519	818	588	449	604
Zm00001eb376110	0	6	0	0	0	0	0	0
Zm00001eb376120	597	767	705	630	896	812	687	810
Zm00001eb376130	84	26	47	60	63	73	111	80
Zm00001eb376140	0	0	0	0	0	0	0	0
Zm00001eb376150	0	0	0	0	0	0	0	0
Zm00001eb376160	404	308	444	235	434	253	394	412
Zm00001eb376180	0	0	0	0	0	0	0	0
Zm00001eb376190	0	0	0	0	0	0	0	0
Zm00001eb376200	0	0	0	0	0	0	0	0
Zm00001eb376210	0	0	0	0	0	0	0	0
Zm00001eb376220	0	0	0	0	0	0	0	0
Zm00001eb376230	0	0	0	0	0	0	0	0
Zm00001eb376240	0	0	0	0	0	0	0	0
Zm00001eb376250	0	0	0	0	0	0	0	0
Zm00001eb376260	0	0	0	0	0	0	0	0
Zm00001eb376270	0	0	0	0	0	0	0	0
Zm00001eb376280	0	0	0	0	0	0	0	0
Zm00001eb376300	0	0	0	0	0	0	0	0
Zm00001eb376310	0	0	0	0	0	0	0	0
Zm00001eb376320	0	0	0	0	0	0	0	0
Zm00001eb376330	80	86	61	89	92	72	48	72
Zm00001eb376340	0	0	0	0	0	0	0	0
Zm00001eb376350	0	0	0	0	0	0	0	0
Zm00001eb376360	0	0	0	0	0	0	0	0
Zm00001eb376370	0	0	0	0	0	0	0	0
Zm00001eb376380	0	0	0	0	0	0	0	0
Zm00001eb376390	114	94	102	105	127	48	122	77
Zm00001eb376400	132	164	88	157	183	137	176	100
Zm00001eb376410	0	0	0	0	0	0	0	0
Zm00001eb376420	0	0	0	0	0	0	0	0
Zm00001eb376440	0	0	0	0	0	0	0	0
Zm00001eb376450	0	0	0	0	0	1	0	0
Zm00001eb376460	0	0	0	0	0	0	0	0
Zm00001eb376470	0	0	0	0	0	0	0	0
Zm00001eb376480	708	893	713	851	1070	625	589	716
Zm00001eb376490	4094	4603	4221	3914	3820	2797	2677	2536
Zm00001eb376500	0	0	0	0	17	0	0	3
Zm00001eb376510	482	539	335	304	733	500	471	465
Zm00001eb376520	133	252	207	181	209	177	280	214
Zm00001eb376530	3027	2785	1771	1789	5651	3895	2113	1937
Zm00001eb376540	0	0	0	0	0	0	0	0
Zm00001eb376560	0	0	0	0	0	0	0	0
Zm00001eb376570	0	0	5	0	0	14	10	0
Zm00001eb376580	7	13	4	9	9	9	12	7
Zm00001eb376590	37	13	40	0	21	29	28	40
Zm00001eb376600	1677	1926	1765	1392	2599	1840	2205	1991
Zm00001eb376620	0	0	0	0	0	0	0	0
Zm00001eb376630	1199	1332	1387	1140	3275	2374	2591	1930
Zm00001eb376640	2137	2777	2530	2732	2371	1996	1872	2337
Zm00001eb376650	2794	2760	1922	1463	10154	5747	3966	4756
Zm00001eb376660	608	618	465	572	1756	1264	1006	835
Zm00001eb376670	9361	9878	9437	8943	10106	7970	7864	8880
Zm00001eb376680	95	112	97	105	121	100	85	129
Zm00001eb376690	0	0	0	0	0	0	0	0
Zm00001eb376700	129	148	131	176	273	161	124	178
Zm00001eb376710	0	10	7	9	7	3	21	12
Zm00001eb376720	387	273	412	284	387	265	286	342
Zm00001eb376730	756	656	685	722	1144	922	859	977
Zm00001eb376740	6811	7904	6657	6762	7581	5895	5924	6543
Zm00001eb376750	89	158	191	113	167	85	125	137
Zm00001eb376780	1882	1843	1509	1506	2894	1762	1290	1356
Zm00001eb376790	786	871	802	583	1789	1545	1452	2043
Zm00001eb376800	0	0	0	0	0	0	0	0
Zm00001eb376820	2	0	0	0	0	0	0	0
Zm00001eb376840	499	495	404	490	679	477	484	566
Zm00001eb376850	2938	3271	2987	2874	3477	2698	2383	2962
Zm00001eb376860	81	99	54	47	141	49	95	94
Zm00001eb376870	4	0	4	5	1	5	35	1
Zm00001eb376880	278	336	246	227	278	226	203	262
Zm00001eb376890	618	643	752	559	4278	2704	2943	2571
Zm00001eb376900	65	109	63	71	215	180	142	139
Zm00001eb376910	0	10	7	8	4	1	0	6
Zm00001eb376920	0	0	0	0	0	0	0	0
Zm00001eb376930	3	11	11	15	3	7	0	0
Zm00001eb376940	0	0	0	0	0	0	0	0
Zm00001eb376950	0	0	0	0	0	0	0	0
Zm00001eb376960	0	0	0	0	0	0	0	0
Zm00001eb376970	254	229	182	142	234	182	194	214
Zm00001eb376980	663	862	900	798	731	534	625	767
Zm00001eb376990	10	12	7	9	14	2	3	12
Zm00001eb377000	9	6	19	0	12	5	0	2
Zm00001eb377010	3	0	0	0	0	0	7	2
Zm00001eb377020	0	0	0	0	0	0	0	0
Zm00001eb377030	0	0	0	0	0	0	0	0
Zm00001eb377040	305	283	365	125	331	262	302	303
Zm00001eb377050	1742	2178	2218	2182	4032	3572	3398	3244
Zm00001eb377060	59	65	47	47	39	33	43	8
Zm00001eb377070	2828	3036	3123	2273	4181	3985	5048	2467
Zm00001eb377090	0	0	0	0	0	0	0	0
Zm00001eb377100	0	0	0	0	0	0	0	0
Zm00001eb377110	129	119	150	91	236	206	239	238
Zm00001eb377120	4	4	11	2	718	409	305	216
Zm00001eb377130	287	317	245	214	216	262	170	189
Zm00001eb377140	6	4	0	0	5	2	8	0
Zm00001eb377150	290	348	217	291	600	360	347	359
Zm00001eb377160	13	36	20	10	45	39	40	52
Zm00001eb377170	0	0	0	0	0	0	0	0
Zm00001eb377180	0	3	0	0	0	2	0	0
Zm00001eb377190	0	0	0	0	0	0	0	0
Zm00001eb377200	0	0	0	0	0	0	0	0
Zm00001eb377210	97	146	116	92	73	50	39	119
Zm00001eb377220	0	0	0	0	0	0	0	0
Zm00001eb377230	4	0	0	0	0	0	0	0
Zm00001eb377240	0	0	0	0	0	0	0	0
Zm00001eb377250	302	294	346	246	356	268	244	262
Zm00001eb377260	25	29	48	50	26	79	65	46
Zm00001eb377270	772	1082	1052	918	854	611	586	812
Zm00001eb377280	133	212	159	171	188	94	159	88
Zm00001eb377290	741	895	840	679	906	869	979	1000
Zm00001eb377300	1007	1129	1199	759	1316	933	1109	1148
Zm00001eb377310	0	25	0	0	3	6	30	16
Zm00001eb377320	1155	1186	1658	1252	1503	1376	1990	1975
Zm00001eb377330	244	232	124	146	144	92	88	192
Zm00001eb377350	156	292	253	310	251	203	216	243
Zm00001eb377360	0	0	0	0	0	0	0	0
Zm00001eb377370	0	0	0	0	0	0	0	0
Zm00001eb377380	1259	1346	1111	1179	1334	1016	1101	1137
Zm00001eb377390	0	105	72	0	10360	5279	3865	3467
Zm00001eb377400	0	9	2	0	1361	887	547	313
Zm00001eb377410	0	24	14	0	2843	1464	1272	968
Zm00001eb377420	87	160	65	85	152	135	156	134
Zm00001eb377430	2601	3225	2140	2489	3589	2316	1781	1945
Zm00001eb377440	83	119	43	83	131	121	41	59
Zm00001eb377450	2	0	11	8	4	12	8	10
Zm00001eb377470	581	691	541	551	604	562	475	484
Zm00001eb377480	0	0	0	0	0	0	0	0
Zm00001eb377490	0	0	0	0	0	0	0	0
Zm00001eb377500	0	0	0	0	0	0	0	0
Zm00001eb377520	0	0	0	0	0	0	0	0
Zm00001eb377530	1283	1196	1336	1156	1406	1168	1028	1247
Zm00001eb377540	337	476	390	368	333	365	392	369
Zm00001eb377550	147	184	266	142	187	201	268	259
Zm00001eb377560	0	0	0	0	0	0	0	0
Zm00001eb377570	0	0	0	0	0	0	0	0
Zm00001eb377580	0	0	0	0	0	0	0	0
Zm00001eb377590	0	0	0	0	0	0	0	0
Zm00001eb377600	0	0	0	0	0	0	0	0
Zm00001eb377610	0	0	0	0	0	0	0	0
Zm00001eb377630	0	0	0	0	0	0	0	0
Zm00001eb377640	0	0	0	0	0	0	0	0
Zm00001eb377650	0	0	0	0	0	0	0	0
Zm00001eb377660	0	0	0	0	0	0	0	0
Zm00001eb377670	0	0	0	0	0	0	0	0
Zm00001eb377680	0	0	0	0	0	0	0	0
Zm00001eb377690	0	0	0	0	0	0	0	0
Zm00001eb377700	0	0	0	0	0	0	0	0
Zm00001eb377710	0	0	0	0	0	0	0	0
Zm00001eb377720	0	0	0	0	0	0	0	0
Zm00001eb377730	0	0	0	0	0	0	0	0
Zm00001eb377740	0	0	0	0	0	0	0	0
Zm00001eb377750	964	1412	1459	1286	1399	1293	1364	1462
Zm00001eb377760	575	647	599	574	765	595	604	698
Zm00001eb377770	25	50	38	40	33	27	82	100
Zm00001eb377790	308	510	351	354	446	336	441	418
Zm00001eb377800	0	0	0	0	0	0	0	0
Zm00001eb377810	0	0	0	13	0	0	0	0
Zm00001eb377820	0	0	0	0	0	0	0	0
Zm00001eb377830	700	667	734	805	791	518	560	743
Zm00001eb377850	0	7	0	0	0	5	0	11
Zm00001eb377860	386	408	293	287	353	279	228	287
Zm00001eb377870	31583	35799	30987	30854	64919	42635	40365	43978
Zm00001eb377880	176	170	133	77	129	130	81	44
Zm00001eb377890	6	7	16	0	10	12	9	1
Zm00001eb377900	409	388	324	197	395	280	241	225
Zm00001eb377910	2487	2643	2281	2454	2332	1793	1540	2178
Zm00001eb377920	136	170	148	211	161	174	86	142
Zm00001eb377930	0	0	0	0	0	0	0	0
Zm00001eb377950	0	0	0	0	0	0	0	0
Zm00001eb377960	0	0	0	0	0	0	0	0
Zm00001eb377970	0	3	0	0	0	5	0	10
Zm00001eb377980	0	0	0	0	0	0	0	0
Zm00001eb377990	87	93	98	64	154	107	175	116
Zm00001eb378000	1719	2036	2021	2062	1730	1549	1665	2071
Zm00001eb378010	0	0	0	0	0	0	0	0
Zm00001eb378020	8322	9020	7491	7726	11440	7475	5941	7385
Zm00001eb378030	25361	29785	21578	24241	28271	22102	15535	19661
Zm00001eb378040	0	0	0	0	0	0	0	0
Zm00001eb378050	0	0	0	0	0	0	0	0
Zm00001eb378060	0	0	0	0	0	0	0	0
Zm00001eb378070	0	0	0	0	0	0	0	0
Zm00001eb378080	0	0	0	0	0	0	0	0
Zm00001eb378110	228	178	282	201	193	190	274	189
Zm00001eb378120	364	461	457	490	315	367	678	380
Zm00001eb378130	0	0	0	0	0	0	3	0
Zm00001eb378140	4	17	15	7	17	12	13	5
Zm00001eb378150	0	0	0	0	0	0	0	0
Zm00001eb378160	0	0	0	0	0	0	0	0
Zm00001eb378170	382	465	577	613	514	442	382	573
Zm00001eb378180	0	0	1	0	0	0	0	0
Zm00001eb378190	49	90	70	50	89	74	87	77
Zm00001eb378200	0	0	0	0	4	0	3	9
Zm00001eb378210	8529	11246	7588	9089	9612	8239	6300	7505
Zm00001eb378220	6	31	16	21	47	24	44	32
Zm00001eb378230	253	365	414	354	360	274	309	333
Zm00001eb378250	3412	4184	3080	3465	7237	5375	4266	4135
Zm00001eb378260	58	32	21	33	61	37	17	24
Zm00001eb378270	110	165	92	107	112	109	55	143
Zm00001eb378280	469	574	216	338	2711	1384	726	701
Zm00001eb378290	0	0	0	0	0	0	0	0
Zm00001eb378300	294	270	387	280	424	323	269	359
Zm00001eb378320	7	29	15	2	3	11	0	13
Zm00001eb378330	259	331	398	257	312	375	412	427
Zm00001eb378340	57	67	28	90	59	49	57	89
Zm00001eb378350	0	0	0	0	0	0	0	0
Zm00001eb378360	3299	3458	3137	3212	4250	3212	3239	3698
Zm00001eb378370	1045	1325	1272	1054	1383	1139	1117	1183
Zm00001eb378380	0	0	0	0	0	0	0	4
Zm00001eb378390	44	23	8	20	23	40	11	70
Zm00001eb378400	883	1230	906	731	1078	778	643	838
Zm00001eb378410	0	0	0	0	0	0	0	0
Zm00001eb378420	412	622	495	428	583	679	680	556
Zm00001eb378430	582	1042	848	979	1021	933	869	1272
Zm00001eb378440	320	335	255	293	384	255	203	283
Zm00001eb378450	171	116	155	99	272	116	189	183
Zm00001eb378460	328	361	327	430	418	335	301	434
Zm00001eb378470	2	0	0	0	1	0	0	0
Zm00001eb378490	0	0	0	0	0	0	0	0
Zm00001eb378500	1186	1351	1017	975	1394	1027	923	946
Zm00001eb378510	14	18	45	25	18	20	49	24
Zm00001eb378520	49	18	1	66	70	48	0	18
Zm00001eb378540	316	344	378	408	300	207	231	310
Zm00001eb378550	223	385	320	323	333	190	189	262
Zm00001eb378560	0	0	0	0	0	0	0	0
Zm00001eb378570	429	562	534	603	397	429	454	604
Zm00001eb378580	0	0	0	0	0	0	0	0
Zm00001eb378590	0	0	0	0	0	0	0	1
Zm00001eb378600	484	596	575	417	655	442	419	502
Zm00001eb378610	0	0	0	0	0	0	0	0
Zm00001eb378620	0	0	0	0	0	0	0	0
Zm00001eb378630	101	62	65	74	99	60	79	65
Zm00001eb378640	189	438	328	377	266	242	254	382
Zm00001eb378660	3	4	12	17	15	11	0	15
Zm00001eb378670	0	0	0	0	0	0	0	0
Zm00001eb378680	0	0	0	0	0	0	0	0
Zm00001eb378690	1593	1927	2067	1673	1865	1240	1697	2064
Zm00001eb378700	42	18	49	27	104	21	74	57
Zm00001eb378710	71	82	92	47	95	72	134	82
Zm00001eb378720	0	9	2	0	0	0	14	6
Zm00001eb378730	80	77	37	52	31	48	65	63
Zm00001eb378740	627	942	651	693	904	668	542	631
Zm00001eb378750	0	0	0	0	0	0	0	0
Zm00001eb378760	0	0	3	0	0	0	0	0
Zm00001eb378770	16	17	16	17	18	10	24	22
Zm00001eb378780	317	330	262	254	200	173	138	150
Zm00001eb378790	20	49	31	34	26	18	31	65
Zm00001eb378800	98	155	145	142	166	142	140	175
Zm00001eb378810	272	258	253	274	345	163	304	202
Zm00001eb378820	51	113	70	89	61	35	43	20
Zm00001eb378830	2789	3132	3103	2923	3417	2527	2439	3164
Zm00001eb378840	0	0	0	8	0	0	0	0
Zm00001eb378870	110	169	123	86	84	108	81	105
Zm00001eb378880	143	122	126	147	143	149	130	192
Zm00001eb378890	367	333	338	253	608	426	367	338
Zm00001eb378900	320	353	269	285	536	330	94	263
Zm00001eb378910	7	5	23	12	2	1	6	10
Zm00001eb378920	0	0	0	0	0	0	0	0
Zm00001eb378930	2263	2576	2134	2717	2120	1573	1269	1844
Zm00001eb378950	0	0	0	0	0	0	0	0
Zm00001eb378960	0	0	0	0	0	0	0	0
Zm00001eb378970	230	400	294	402	354	338	275	250
Zm00001eb378980	263	293	276	223	328	249	154	335
Zm00001eb378990	1076	1350	1202	1052	1491	1103	1225	1625
Zm00001eb379010	9	0	0	22	5	0	15	20
Zm00001eb379020	101	127	202	211	155	156	129	223
Zm00001eb379030	0	3	0	0	3	0	0	0
Zm00001eb379050	704	813	810	815	782	643	576	728
Zm00001eb379060	264	213	147	141	334	188	195	139
Zm00001eb379070	1628	1851	1931	1493	2767	2559	2627	3028
Zm00001eb379090	79	144	122	201	189	100	125	161
Zm00001eb379100	2967	3604	3727	3444	4062	2914	3133	3807
Zm00001eb379110	0	0	0	0	0	0	0	0
Zm00001eb379120	113	139	64	80	116	102	129	75
Zm00001eb379130	202	365	288	344	388	350	452	488
Zm00001eb379140	3	0	2	0	0	0	5	0
Zm00001eb379150	351	473	463	337	330	374	379	453
Zm00001eb379160	5	0	0	0	0	1	0	4
Zm00001eb379170	0	3	0	0	0	0	0	0
Zm00001eb379180	0	1	0	0	3	0	0	8
Zm00001eb379190	21	5	5	0	17	12	4	18
Zm00001eb379200	0	7	5	3	1	10	0	3
Zm00001eb379210	0	0	0	0	0	0	0	0
Zm00001eb379220	0	0	0	0	1	0	0	0
Zm00001eb379230	435	594	438	402	540	358	336	419
Zm00001eb379240	141	259	245	365	239	117	143	161
Zm00001eb379250	421	539	577	476	597	489	364	641
Zm00001eb379260	21	17	16	0	8	12	0	14
Zm00001eb379270	226	255	356	208	247	278	198	246
Zm00001eb379280	22	36	24	42	51	76	51	80
Zm00001eb379290	7	2	4	22	14	0	26	0
Zm00001eb379300	8	29	7	25	11	13	3	6
Zm00001eb379310	0	0	0	0	0	0	0	0
Zm00001eb379320	293	224	185	165	494	265	224	261
Zm00001eb379330	0	0	0	5	0	0	0	0
Zm00001eb379340	29	10	28	29	63	22	10	36
Zm00001eb379350	730	591	667	521	711	498	703	742
Zm00001eb379360	0	0	0	0	0	0	0	0
Zm00001eb379370	25	11	0	23	18	18	11	33
Zm00001eb379380	0	0	2	9	0	8	3	0
Zm00001eb379400	0	0	0	0	0	0	0	0
Zm00001eb379410	22	38	34	31	20	12	7	9
Zm00001eb379420	55	44	103	33	71	64	41	88
Zm00001eb379430	0	0	0	0	0	0	0	0
Zm00001eb379440	248	300	255	358	317	191	205	331
Zm00001eb379460	0	0	5	0	0	0	0	0
Zm00001eb379470	2194	1956	2110	1547	2750	1830	1390	2126
Zm00001eb379480	114	132	114	72	232	136	91	188
Zm00001eb379490	272	272	214	239	149	148	134	214
Zm00001eb379500	1004	1300	1149	1010	1081	966	995	1133
Zm00001eb379510	1904	1790	1362	1571	2399	1611	918	1335
Zm00001eb379520	0	0	0	0	4	0	0	0
Zm00001eb379530	3229	3632	3123	3483	3551	2879	2280	3138
Zm00001eb379540	0	0	1	0	0	0	0	0
Zm00001eb379550	726	761	682	723	841	629	703	888
Zm00001eb379560	1110	1349	1164	1207	1670	1143	1348	1288
Zm00001eb379570	9	37	37	14	57	30	27	25
Zm00001eb379580	800	577	358	415	713	404	218	367
Zm00001eb379590	538	572	532	558	491	492	544	603
Zm00001eb379610	0	0	0	0	0	0	0	0
Zm00001eb379620	1093	1305	1169	1147	1802	1375	1429	1501
Zm00001eb379630	54	70	73	37	86	87	76	62
Zm00001eb379640	0	0	0	0	0	0	0	0
Zm00001eb379650	0	0	0	0	0	0	0	0
Zm00001eb379660	2646	3436	2937	2772	4238	2690	2641	3388
Zm00001eb379680	0	0	0	0	0	0	6	0
Zm00001eb379690	0	0	0	0	0	0	0	0
Zm00001eb379700	0	0	0	0	0	0	0	0
Zm00001eb379710	0	0	0	0	4	16	0	0
Zm00001eb379720	0	0	0	0	0	0	0	0
Zm00001eb379730	0	0	0	0	0	0	0	0
Zm00001eb379760	0	0	0	0	0	0	0	0
Zm00001eb379770	3028	3006	2278	2743	1686	1336	782	1039
Zm00001eb379780	12	10	0	7	0	0	0	0
Zm00001eb379790	0	0	0	0	0	0	0	0
Zm00001eb379800	471	499	418	391	491	370	359	336
Zm00001eb379810	2	5	0	0	4	0	0	0
Zm00001eb379820	0	0	0	0	0	0	0	0
Zm00001eb379830	6	33	1	4	69	31	19	35
Zm00001eb379840	164	138	212	108	253	183	111	195
Zm00001eb379850	2006	1978	2811	1616	2347	2482	2312	2271
Zm00001eb379860	0	0	0	0	0	0	0	0
Zm00001eb379870	0	0	0	0	0	0	0	0
Zm00001eb379880	0	0	0	0	0	0	0	0
Zm00001eb379890	6	31	9	14	101	41	51	96
Zm00001eb379910	0	0	0	0	2	10	0	0
Zm00001eb379920	0	7	0	0	2	0	0	0
Zm00001eb379940	0	0	0	0	0	0	0	0
Zm00001eb379950	0	4	0	0	14	14	0	8
Zm00001eb379960	0	0	0	0	0	0	0	0
Zm00001eb379970	0	0	0	0	0	0	0	0
Zm00001eb379990	7995	8994	8378	8549	9455	7413	7178	8321
Zm00001eb380010	0	3	5	0	0	0	0	0
Zm00001eb380020	0	5	0	0	1	0	1	0
Zm00001eb380030	0	0	0	0	0	0	0	0
Zm00001eb380040	0	0	0	0	0	0	0	0
Zm00001eb380050	0	0	0	0	3	0	10	0
Zm00001eb380060	24	31	34	19	19	25	10	25
Zm00001eb380070	0	0	0	0	3	0	0	0
Zm00001eb380080	1441	1710	1601	1687	1459	1196	1351	1320
Zm00001eb380100	0	0	0	0	0	0	0	0
Zm00001eb380110	0	0	0	0	0	0	0	0
Zm00001eb380120	0	0	0	0	0	0	0	0
Zm00001eb380130	8	7	19	0	0	1	3	1
Zm00001eb380140	0	0	0	0	0	0	0	0
Zm00001eb380150	21	23	37	54	26	8	0	2
Zm00001eb380160	0	0	0	0	0	0	0	0
Zm00001eb380170	0	0	0	0	0	0	0	0
Zm00001eb380180	1170	1150	1037	981	1907	1444	1196	1524
Zm00001eb380190	509	635	553	546	775	576	475	334
Zm00001eb380200	586	510	457	305	904	551	512	453
Zm00001eb380210	0	0	0	0	0	0	0	0
Zm00001eb380220	0	0	0	0	0	0	0	0
Zm00001eb380230	0	0	0	0	0	0	0	0
Zm00001eb380240	0	0	0	0	0	0	0	0
Zm00001eb380250	0	0	0	0	0	0	0	0
Zm00001eb380260	11609	11236	7174	8131	9762	6937	4285	5176
Zm00001eb380280	0	0	0	0	0	0	0	0
Zm00001eb380290	0	0	0	0	0	0	0	0
Zm00001eb380300	0	0	0	0	0	0	0	0
Zm00001eb380310	0	0	0	0	0	0	0	0
Zm00001eb380320	0	0	0	0	0	0	0	0
Zm00001eb380340	0	0	0	0	0	0	0	0
Zm00001eb380350	0	0	0	0	0	0	0	0
Zm00001eb380360	0	0	0	0	0	0	0	0
Zm00001eb380370	27	22	36	29	64	28	42	29
Zm00001eb380380	0	0	0	0	0	0	0	0
Zm00001eb380390	0	0	0	0	4	1	0	0
Zm00001eb380400	0	0	0	0	3	0	0	0
Zm00001eb380410	277	392	269	254	480	351	296	328
Zm00001eb380420	315	294	373	298	330	204	162	290
Zm00001eb380430	0	0	0	0	0	0	0	0
Zm00001eb380440	38	5	1	1	24	15	3	34
Zm00001eb380450	0	0	0	0	0	0	0	0
Zm00001eb380460	296	323	345	295	329	238	242	256
Zm00001eb380470	16	31	5	11	13	23	21	0
Zm00001eb380480	10	19	3	11	20	15	25	0
Zm00001eb380490	0	0	0	0	7	6	0	0
Zm00001eb380500	465	559	470	360	761	510	400	630
Zm00001eb380520	1052	1137	1078	1020	1644	1133	865	1022
Zm00001eb380530	126	155	180	134	217	204	165	138
Zm00001eb380540	0	0	10	0	0	0	0	0
Zm00001eb380550	763	950	758	857	712	592	827	1052
Zm00001eb380560	0	0	0	0	0	2	0	0
Zm00001eb380570	184	161	102	66	111	61	20	81
Zm00001eb380580	429	366	353	314	468	372	265	272
Zm00001eb380600	0	0	0	0	0	0	0	0
Zm00001eb380610	0	0	0	0	0	0	0	0
Zm00001eb380620	0	0	0	0	0	0	0	0
Zm00001eb380630	215	314	310	199	376	349	421	398
Zm00001eb380640	1005	1242	1098	976	1454	1006	921	1087
Zm00001eb380650	49	81	36	59	82	75	55	72
Zm00001eb380670	65	80	35	44	74	36	32	99
Zm00001eb380680	115	175	152	179	395	395	602	324
Zm00001eb380690	254	275	213	190	332	203	189	230
Zm00001eb380700	0	0	0	0	0	0	0	0
Zm00001eb380710	0	0	0	0	0	0	0	0
Zm00001eb380720	0	0	0	0	0	0	0	0
Zm00001eb380730	0	0	0	0	0	0	0	0
Zm00001eb380740	0	0	0	0	0	0	0	0
Zm00001eb380770	0	0	0	0	0	0	0	0
Zm00001eb380780	0	0	0	0	0	0	0	0
Zm00001eb380790	0	0	0	0	0	0	0	0
Zm00001eb380800	0	0	0	0	0	0	0	0
Zm00001eb380810	0	0	0	0	0	0	0	0
Zm00001eb380820	0	0	0	0	0	0	0	0
Zm00001eb380830	14	9	1	0	31	11	7	8
Zm00001eb380840	2283	2432	2526	1974	2661	1998	2029	2687
Zm00001eb380850	1112	1045	990	685	1677	1292	1059	1032
Zm00001eb380860	144	172	80	84	208	110	87	67
Zm00001eb380870	0	0	0	0	0	0	0	0
Zm00001eb380880	376	378	201	180	735	440	196	222
Zm00001eb380890	0	0	0	0	0	0	0	0
Zm00001eb380900	0	0	0	0	0	0	0	0
Zm00001eb380920	0	0	0	0	0	0	0	0
Zm00001eb380940	0	0	0	0	0	0	0	0
Zm00001eb380950	303	273	234	255	246	233	226	317
Zm00001eb380960	106	73	107	78	102	62	77	68
Zm00001eb380970	0	0	0	0	0	0	0	0
Zm00001eb380980	0	0	0	0	0	0	0	0
Zm00001eb380990	420	493	394	334	913	572	262	420
Zm00001eb381010	0	0	0	0	0	0	0	0
Zm00001eb381020	596	577	607	603	764	581	674	545
Zm00001eb381040	87	80	67	79	52	79	53	66
Zm00001eb381050	0	0	0	0	0	0	0	0
Zm00001eb381060	0	0	0	0	0	0	0	0
Zm00001eb381070	0	0	0	0	0	0	0	0
Zm00001eb381080	0	0	0	0	0	0	0	0
Zm00001eb381090	0	0	0	0	0	0	0	0
Zm00001eb381100	17	2	11	0	22	20	16	16
Zm00001eb381110	124	141	159	190	221	128	110	198
Zm00001eb381130	322	342	261	257	266	206	162	178
Zm00001eb381150	0	0	0	0	0	0	0	0
Zm00001eb381160	0	0	0	0	0	0	0	0
Zm00001eb381170	0	0	2	0	0	0	0	0
Zm00001eb381180	0	0	0	0	0	0	0	0
Zm00001eb381190	0	0	0	0	0	0	0	0
Zm00001eb381210	211	235	113	145	427	285	104	147
Zm00001eb381220	736	761	736	674	908	664	534	482
Zm00001eb381240	73	108	39	133	208	133	97	158
Zm00001eb381250	47	78	49	60	122	105	91	79
Zm00001eb381270	0	0	0	0	0	0	0	0
Zm00001eb381280	4	4	0	0	22	7	11	3
Zm00001eb381290	0	0	0	0	4	0	0	0
Zm00001eb381300	0	0	0	0	0	0	0	0
Zm00001eb381310	0	0	0	0	0	0	0	0
Zm00001eb381320	0	0	0	0	0	0	0	0
Zm00001eb381330	0	0	0	0	0	0	0	0
Zm00001eb381340	0	0	0	0	0	0	0	0
Zm00001eb381350	0	0	0	0	0	0	0	0
Zm00001eb381360	0	0	0	0	0	0	0	0
Zm00001eb381370	54	39	21	40	30	25	36	13
Zm00001eb381380	0	0	0	0	0	0	0	0
Zm00001eb381390	0	0	0	0	0	0	0	0
Zm00001eb381400	0	0	0	0	0	0	0	0
Zm00001eb381410	451	517	327	437	970	639	340	425
Zm00001eb381420	0	0	0	0	0	0	0	0
Zm00001eb381430	0	0	0	0	0	0	0	0
Zm00001eb381440	0	0	0	0	10	0	1	4
Zm00001eb381450	273	230	208	256	319	227	201	265
Zm00001eb381460	35	1	11	27	13	20	9	8
Zm00001eb381470	67	54	57	100	49	21	51	74
Zm00001eb381480	0	0	0	0	0	0	0	0
Zm00001eb381490	989	1042	1007	780	1116	1080	1370	1320
Zm00001eb381520	543	701	571	746	751	640	533	685
Zm00001eb381530	119	81	109	31	88	34	53	101
Zm00001eb381540	0	0	0	0	0	0	0	0
Zm00001eb381550	19	3	27	12	35	20	11	10
Zm00001eb381560	0	0	0	0	0	0	0	0
Zm00001eb381570	20	0	0	10	4	2	5	16
Zm00001eb381580	925	982	1674	958	581	668	811	708
Zm00001eb381590	30	35	41	64	62	16	66	69
Zm00001eb381600	1521	1659	1636	1515	1315	1259	1185	1363
